Participant ID, Condition, Ordering, Block Number, Trial Number, Trial Start Time, Start Mug Positon X, Start Mug Positon Y, Start Mug Positon Z, Pickup Hand Position X, Pickup Hand Position Y, Pickup Hand Position Z, Pickup Hand Rotation X, Pickup Hand Rotation Y, Pickup Hand Rotation Z, Pickup Time,  Drop Mug Positon X, Drop Mug Positon Y, Drop Mug Positon Z, Drop Hand Position X, Drop Hand Position Y, Drop Hand Position Z, Drop Hand Rotation X, Drop Hand Rotation Y, Drop Hand Rotation Z, Drop Time, Target Position X, Target Position Y, Target Position Z
123,VRTactile_Condition4,DACB,1,1,2023-07-21 3:38:22 PM,-0.4641039,0.7832888,0.4349932,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 3:38:22 PM,0.4181551,0.7834722,0.4417717,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 3:38:23 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition4,DACB,1,2,2023-07-21 3:38:24 PM,0.4185438,0.7830602,0.4413514,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 3:38:24 PM,-0.04803276,0.7697597,0.439477,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 3:38:25 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition4,DACB,1,3,2023-07-21 3:38:26 PM,-0.04825158,0.7697108,0.4393532,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 3:38:26 PM,0.4138055,0.784028,0.4219869,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 3:38:27 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition4,DACB,1,4,2023-07-21 3:38:27 PM,0.4144872,0.7830947,0.4229052,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 3:38:27 PM,-0.0499417,0.7694967,0.4323879,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 3:38:28 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition4,DACB,1,5,2023-07-21 3:38:29 PM,-0.04991207,0.7697126,0.4325873,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 3:38:29 PM,0.4136016,0.7832738,0.4302676,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 3:38:30 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition4,DACB,2,6,2023-07-21 3:38:30 PM,0.4139321,0.7830918,0.4304616,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 3:38:30 PM,-0.02522457,0.7696988,0.4431867,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 3:38:31 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition4,DACB,2,7,2023-07-21 3:38:32 PM,-0.02549048,0.7697104,0.4431319,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 3:38:32 PM,0.4172234,0.7831349,0.427754,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 3:38:33 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition4,DACB,2,8,2023-07-21 3:38:33 PM,0.4169384,0.7830852,0.4280952,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 3:38:33 PM,0.05943649,0.776179,0.4376948,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 3:38:34 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition4,DACB,2,9,2023-07-21 3:38:35 PM,0.06135185,0.7697113,0.4314229,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 3:38:35 PM,0.4063675,0.7833241,0.4415442,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 3:38:36 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition4,DACB,2,10,2023-07-21 3:38:36 PM,0.4057941,0.7830974,0.4415432,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 3:38:36 PM,0.004796669,0.7698638,0.4255165,0.1001615,-0.0238383,0.02425471,0,0,0,2023-07-21 3:38:37 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition1,DACB,1,1,2023-07-21 3:38:48 PM,-0.4621027,0.7832869,0.4349973,-0.4010283,0.865752,0.4136652,0.122955,0.9262506,0.1715127,2023-07-21 3:38:48 PM,0.3865071,0.8054181,0.4433374,0.3709693,0.8918346,0.3710166,0.1791177,0.5518496,-0.06557539,2023-07-21 3:38:49 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition1,DACB,1,2,2023-07-21 3:38:50 PM,0.3970668,0.7832743,0.4514816,0.3812008,0.8581775,0.3963571,0.2276484,0.5467778,0.03451058,2023-07-21 3:38:50 PM,-0.4377255,0.787633,0.4426429,-0.3786043,0.9040684,0.4135892,0.2628522,0.884821,0.2402238,2023-07-21 3:38:51 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition1,DACB,1,3,2023-07-21 3:38:52 PM,-0.4436214,0.7832842,0.4429521,-0.3890843,0.8727776,0.4183624,0.2252747,0.8971797,0.2416366,2023-07-21 3:38:52 PM,0.4122445,0.7838662,0.4505406,0.3867278,0.8854268,0.3773333,0.3261119,0.5463461,-0.01890099,2023-07-21 3:38:53 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition1,DACB,1,4,2023-07-21 3:38:54 PM,0.412064,0.7830858,0.4490393,0.3860731,0.8727679,0.4106295,0.3172316,0.5092767,0.02533841,2023-07-21 3:38:54 PM,-0.4491842,0.7847772,0.4321976,-0.3985256,0.9103864,0.4027014,0.2934693,0.8873649,0.2336286,2023-07-21 3:38:55 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition1,DACB,1,5,2023-07-21 3:38:55 PM,-0.4506698,0.7832879,0.4320718,-0.4040683,0.8589569,0.3966042,0.2207838,0.8962026,0.2529037,2023-07-21 3:38:55 PM,0.4299102,0.7846344,0.4370027,0.3958513,0.8683854,0.3829007,0.3040834,0.5500525,0.0367752,2023-07-21 3:38:57 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition1,DACB,2,6,2023-07-21 3:38:57 PM,0.4311035,0.7830857,0.4384539,0.435957,0.8198734,0.3838385,0.6862915,0.3396473,0.2875901,2023-07-21 3:38:57 PM,-0.4744836,0.7837346,0.4468089,-0.4204936,0.8376143,0.4573598,0.2439883,0.6889039,0.6674796,2023-07-21 3:38:59 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition1,DACB,2,7,2023-07-21 3:39:00 PM,-0.4743071,0.7832868,0.446438,-0.4246843,0.8633743,0.4135243,0.08874887,0.9869552,-0.1182636,2023-07-21 3:39:00 PM,0.4246675,0.7846607,0.4423189,0.4019617,0.8825047,0.3752341,0.03616715,0.7042701,-0.2249383,2023-07-21 3:39:01 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition1,DACB,2,8,2023-07-21 3:39:02 PM,0.4255521,0.7830878,0.4433541,0.3971965,0.8570125,0.3924732,0.00986135,0.710012,-0.1824889,2023-07-21 3:39:02 PM,-0.4745901,0.783352,0.4337351,-0.4236886,0.8830088,0.396455,0.1339014,0.9755704,-0.099094,2023-07-21 3:39:03 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition1,DACB,2,9,2023-07-21 3:39:04 PM,-0.4737722,0.7833115,0.4341373,-0.4266049,0.8696337,0.3960751,0.1040679,0.9742966,-0.149624,2023-07-21 3:39:04 PM,0.4173844,0.7833599,0.4432467,0.385151,0.8800347,0.3804185,-0.002918422,0.6786169,-0.2252081,2023-07-21 3:39:06 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition1,DACB,2,10,2023-07-21 3:39:06 PM,0.4175972,0.783083,0.4430955,0.4180361,0.8345025,0.3902314,0.3950363,0.53434,0.07683292,2023-07-21 3:39:06 PM,-0.4562809,0.7837307,0.4386541,-0.4046504,0.8701646,0.4264895,0.2669716,0.8514176,0.294029,2023-07-21 3:39:08 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition1,DACB,3,11,2023-07-21 3:39:08 PM,-0.4559906,0.7832891,0.4395444,-0.3960747,0.8536576,0.4239023,0.2927088,0.8080807,0.3898474,2023-07-21 3:39:08 PM,0.408571,0.7934586,0.4210774,0.3967907,0.8829934,0.3545966,0.4842967,0.4707193,0.02541196,2023-07-21 3:39:09 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition1,DACB,3,12,2023-07-21 3:39:10 PM,0.4165905,0.7830921,0.4271438,0.3937127,0.8490481,0.388301,0.4911309,0.4494567,0.09333873,2023-07-21 3:39:10 PM,-0.4559756,0.7835091,0.4488107,-0.4174092,0.8677588,0.4150738,0.348921,0.8111187,0.3872115,2023-07-21 3:39:11 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition1,DACB,3,13,2023-07-21 3:39:12 PM,-0.4556854,0.7832865,0.4486156,-0.4004771,0.8557341,0.4258234,0.3576154,0.7943933,0.3923453,2023-07-21 3:39:12 PM,0.4234474,0.784809,0.4309558,0.3938232,0.8764697,0.3688966,0.5214363,0.4677725,0.005358666,2023-07-21 3:39:13 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition1,DACB,3,14,2023-07-21 3:39:14 PM,0.4242186,0.7829536,0.4297327,0.4064676,0.847282,0.3794757,0.5278686,0.4392406,0.04047638,2023-07-21 3:39:14 PM,-0.4595476,0.7841614,0.4325374,-0.4083767,0.8676417,0.4188455,0.3667009,0.7902099,0.3963274,2023-07-21 3:39:15 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition1,DACB,3,15,2023-07-21 3:39:16 PM,-0.4586812,0.7832882,0.4329299,-0.4070914,0.8509005,0.4178193,0.3456576,0.8075362,0.3930392,2023-07-21 3:39:16 PM,0.4120973,0.7835146,0.4415178,0.4054828,0.8684637,0.3832535,0.5496855,0.4557182,0.06122312,2023-07-21 3:39:17 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition3,DACB,1,1,2023-07-21 3:39:28 PM,-0.4640092,0.7832903,0.4349871,-0.3863317,0.8703845,0.4009132,0.02270785,0.9618309,-0.03048436,2023-07-21 3:39:28 PM,0.4106444,0.7832787,0.4540482,0.3998186,0.8762857,0.3636339,-0.005121797,0.6306922,-0.1027039,2023-07-21 3:39:30 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition3,DACB,1,2,2023-07-21 3:39:30 PM,0.4100549,0.7831163,0.45361,0.4014784,0.8711975,0.404178,0.1281999,0.6349095,-0.09544426,2023-07-21 3:39:30 PM,-0.4598163,0.7858449,0.4463884,-0.4024329,0.9138997,0.4128459,0.2235994,0.9520726,-0.02316658,2023-07-21 3:39:32 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition3,DACB,1,3,2023-07-21 3:39:32 PM,-0.4602193,0.7832873,0.448138,-0.4058575,0.8622149,0.427586,0.0889436,0.9599742,0.01515159,2023-07-21 3:39:32 PM,0.4051426,0.7834409,0.4306802,0.393748,0.8760965,0.3752142,0.01894851,0.6246114,-0.06060119,2023-07-21 3:39:34 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition3,DACB,1,4,2023-07-21 3:39:34 PM,0.4045895,0.7830971,0.4306046,0.398436,0.863189,0.381401,0.05080591,0.5838769,-0.04069623,2023-07-21 3:39:34 PM,-0.4447986,0.7835002,0.4194293,-0.4151181,0.8705959,0.4022842,-0.01268743,0.9764066,-0.07072678,2023-07-21 3:39:36 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition3,DACB,1,5,2023-07-21 3:39:36 PM,-0.4456397,0.7833751,0.4198515,-0.401638,0.8625127,0.3984806,0.001178786,0.9803921,-0.0004120767,2023-07-21 3:39:36 PM,0.3985819,0.7841266,0.4394021,0.3816891,0.8829206,0.3735694,0.04692966,0.5914695,-0.03665292,2023-07-21 3:39:38 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition3,DACB,1,6,2023-07-21 3:39:38 PM,0.3995377,0.7830917,0.4381667,0.3807489,0.8705246,0.3810282,0.06259567,0.6134089,-0.05046581,2023-07-21 3:39:38 PM,-0.4766227,0.7842839,0.4364307,-0.4116778,0.8734694,0.4037834,0.1209033,0.9700409,-0.04480012,2023-07-21 3:39:39 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition3,DACB,2,7,2023-07-21 3:39:40 PM,-0.4750373,0.7832963,0.4373465,-0.4147718,0.8742349,0.4077394,0.1048475,0.9584395,-0.0360499,2023-07-21 3:39:40 PM,0.381519,0.7828563,0.4188221,0.3818825,0.8906758,0.360801,0.05315036,0.5980769,-0.06028126,2023-07-21 3:39:41 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition3,DACB,2,8,2023-07-21 3:39:42 PM,0.3816281,0.7827305,0.4186003,0.3730479,0.8651528,0.3690577,0.05812773,0.6194929,-0.06812513,2023-07-21 3:39:42 PM,-0.4697736,0.7847037,0.4235975,-0.4079024,0.8944522,0.396145,0.1546232,0.9690765,-0.05950035,2023-07-21 3:39:43 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition3,DACB,2,9,2023-07-21 3:39:43 PM,-0.4689245,0.7833027,0.4253859,-0.4113976,0.8657097,0.4084251,0.09518677,0.9694816,0.01052544,2023-07-21 3:39:43 PM,0.3949664,0.7831112,0.4351237,0.3825525,0.8697178,0.3843251,0.04563481,0.6017274,-0.07937002,2023-07-21 3:39:45 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition3,DACB,2,10,2023-07-21 3:39:45 PM,0.3948237,0.7831433,0.4353669,0.383571,0.8634563,0.3917375,0.07872263,0.5979415,-0.06942579,2023-07-21 3:39:45 PM,-0.4614821,0.7836351,0.4347985,-0.4019774,0.9044579,0.4134575,0.1813461,0.9616951,-0.00325349,2023-07-21 3:39:47 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition3,DACB,2,11,2023-07-21 3:39:47 PM,-0.4613057,0.783287,0.4346695,-0.4070553,0.8673778,0.4257417,0.1302191,0.9588789,0.006932915,2023-07-21 3:39:47 PM,0.4040938,0.7831618,0.4192526,0.3882176,0.8757749,0.3685295,0.06621394,0.59547,-0.1215151,2023-07-21 3:39:49 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition3,DACB,2,12,2023-07-21 3:39:49 PM,0.4034944,0.7831086,0.4195676,0.3875931,0.8658563,0.3728607,0.1024901,0.5997228,-0.0799998,2023-07-21 3:39:49 PM,-0.4621399,0.7839499,0.4437654,-0.3980361,0.8932291,0.408657,0.2075101,0.9605021,-0.03043264,2023-07-21 3:39:50 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition2,DACB,1,1,2023-07-21 3:39:59 PM,-0.4651036,0.7832888,0.4349924,-0.3989482,0.8563749,0.4156642,0.1770814,0.9127683,0.1987581,2023-07-21 3:39:59 PM,0.3982559,0.7913519,0.4343418,0.4086624,0.8812603,0.3703209,0.2327717,0.6219249,-0.01347333,2023-07-21 3:40:01 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition2,DACB,1,2,2023-07-21 3:40:01 PM,0.4039463,0.7830873,0.4406754,0.4019532,0.85431,0.3873521,0.2858993,0.6049474,0.04645896,2023-07-21 3:40:01 PM,-0.4525857,0.7835594,0.4158337,-0.4043299,0.8829637,0.3942816,0.186646,0.9345073,0.1896581,2023-07-21 3:40:03 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition2,DACB,1,3,2023-07-21 3:40:03 PM,-0.4524175,0.7833287,0.4156448,-0.4087886,0.859773,0.3902934,0.1838288,0.9246554,0.2031236,2023-07-21 3:40:03 PM,0.4194274,0.7834655,0.439043,0.3932188,0.8687916,0.3862911,0.2483731,0.5560265,-0.01647401,2023-07-21 3:40:05 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition2,DACB,1,4,2023-07-21 3:40:05 PM,0.4188542,0.7830876,0.4388682,0.3989474,0.853455,0.3955664,0.245413,0.5599149,0.0005886555,2023-07-21 3:40:05 PM,-0.4535093,0.7854179,0.4525026,-0.4018101,0.8801263,0.3991758,0.2540116,0.9174311,0.1327921,2023-07-21 3:40:06 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition2,DACB,1,5,2023-07-21 3:40:07 PM,-0.4551938,0.783288,0.4516501,-0.4101334,0.8532866,0.4152021,0.2117589,0.9328069,0.1089186,2023-07-21 3:40:07 PM,0.4114145,0.7849053,0.438574,0.3963789,0.8734682,0.3758917,0.2798032,0.5819826,-0.05403882,2023-07-21 3:40:08 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition2,DACB,2,6,2023-07-21 3:40:09 PM,0.4110782,0.7830813,0.4406563,0.3817545,0.8587254,0.39508,0.257075,0.5992759,-0.05456841,2023-07-21 3:40:09 PM,-0.4497343,0.7853267,0.4156627,-0.4077163,0.8892735,0.3808461,0.3029608,0.9139067,0.1171005,2023-07-21 3:40:10 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition2,DACB,2,7,2023-07-21 3:40:10 PM,-0.4526969,0.7832934,0.416005,-0.3979539,0.8519481,0.4011073,0.2548902,0.9184421,0.1280912,2023-07-21 3:40:10 PM,0.4191608,0.7831559,0.4381738,0.4146266,0.8498048,0.378136,0.2717212,0.5520359,-0.07358699,2023-07-21 3:40:12 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition2,DACB,2,8,2023-07-21 3:40:12 PM,0.4191337,0.7830862,0.4380831,0.4006329,0.8519175,0.3914153,0.2802346,0.568302,-0.07185239,2023-07-21 3:40:12 PM,-0.4746687,0.7841364,0.4256563,-0.4157904,0.8837067,0.393966,0.2801634,0.9230398,0.06549544,2023-07-21 3:40:13 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition2,DACB,2,9,2023-07-21 3:40:14 PM,-0.4732552,0.7833163,0.426653,-0.4138857,0.8658073,0.4082733,0.2649418,0.9121318,0.1501453,2023-07-21 3:40:14 PM,0.4185833,0.7835736,0.4309795,0.4047122,0.8732553,0.3634993,0.3296824,0.4877054,-0.07889795,2023-07-21 3:40:15 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition2,DACB,2,10,2023-07-21 3:40:16 PM,0.4182582,0.7830868,0.4312322,0.3942177,0.8510317,0.3799148,0.301832,0.5033617,-0.05148894,2023-07-21 3:40:16 PM,-0.4398373,0.8007247,0.4290153,-0.4031696,0.8944089,0.3950444,0.3172282,0.8949026,0.1503944,2023-07-21 3:40:17 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition2,DACB,3,11,2023-07-21 3:40:18 PM,-0.4415181,0.7832897,0.4289208,-0.3950979,0.8626152,0.3999903,0.3009325,0.893496,0.1659658,2023-07-21 3:40:18 PM,0.4042571,0.7911184,0.4259162,0.3871065,0.9034064,0.3650224,0.3870861,0.5483967,-0.1263516,2023-07-21 3:40:19 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition2,DACB,3,12,2023-07-21 3:40:19 PM,0.4075401,0.7831168,0.4310398,0.3863799,0.8649942,0.3844165,0.3464141,0.5390733,-0.09784329,2023-07-21 3:40:19 PM,-0.4602125,0.8162316,0.4340972,-0.3970077,0.9142,0.3892795,0.4324181,0.8593365,0.1077397,2023-07-21 3:40:21 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition2,DACB,3,13,2023-07-21 3:40:21 PM,-0.4526143,0.7832926,0.4361575,-0.4091652,0.8495569,0.406726,0.342671,0.8730025,0.153248,2023-07-21 3:40:21 PM,0.4073387,0.7840465,0.4352323,0.3914798,0.8686509,0.3822666,0.3783084,0.4918103,-0.1101567,2023-07-21 3:40:22 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition2,DACB,3,14,2023-07-21 3:40:23 PM,0.4085833,0.783093,0.4361546,0.3786373,0.8528237,0.388757,0.3637449,0.5252858,-0.1331213,2023-07-21 3:40:23 PM,-0.4550703,0.7836287,0.4372091,-0.4090169,0.8825718,0.3979292,0.4064052,0.8692682,0.1208041,2023-07-21 3:40:24 PM,0.4233,0.7492,0.4399
123,VRTactile_Condition2,DACB,3,15,2023-07-21 3:40:25 PM,-0.4545307,0.7832873,0.4371572,-0.3968056,0.8499327,0.4188831,0.3399826,0.8820269,0.1973771,2023-07-21 3:40:25 PM,0.4101796,0.7840372,0.4541455,0.3896907,0.8645783,0.383753,0.3719118,0.5271069,-0.144168,2023-07-21 3:40:26 PM,0.4233,0.7492,0.4399
